epoch,train_loss,valid_loss,error_rate,time
0,0.5104736685752869,0.3173750638961792,0.10738255083560944,22:54
1,0.3121575713157654,0.1546618491411209,0.041227228939533234,22:54
2,0.17465919256210327,0.15792720019817352,0.03739213943481445,22:53
3,0.12843511998653412,0.15615876019001007,0.038350909948349,23:00
4,0.09592756628990173,0.10102153569459915,0.023969318717718124,23:02
5,0.06529906392097473,0.10252559185028076,0.023969318717718124,23:00
6,0.05926439166069031,0.11986482888460159,0.029721956700086594,23:04
7,0.04556126147508621,0.0747891366481781,0.020134227350354195,23:04
8,0.028537604957818985,0.09681019932031631,0.0191754549741745,23:07
9,0.02526836469769478,0.04508369415998459,0.01342281885445118,23:04
10,0.024162568151950836,0.05740857124328613,0.020134227350354195,23:05
11,0.019880913197994232,0.04734049737453461,0.01342281885445118,23:06
12,0.011789210140705109,0.05154838413000107,0.016299137845635414,23:04
13,0.007344100158661604,0.06816480308771133,0.01725791022181511,23:06
14,0.007254036143422127,0.057972848415374756,0.014381591230630875,23:06
15,0.004771363455802202,0.048918716609478,0.01342281885445118,23:05
16,0.006323824170976877,0.051881518214941025,0.012464046478271484,23:07
17,0.00545467110350728,0.042807526886463165,0.01054650079458952,23:04
18,0.00325017049908638,0.040288276970386505,0.01054650079458952,23:06
19,0.003626688150689006,0.040478020906448364,0.012464046478271484,23:08
