epoch,train_loss,valid_loss,error_rate,time
0,0.7254517674446106,0.48096081614494324,0.19271332025527954,01:38
1,0.5358111262321472,0.3458883464336395,0.12751677632331848,01:36
2,0.4130200743675232,0.31473851203918457,0.10930009931325912,01:37
3,0.34824779629707336,0.23112747073173523,0.0747842788696289,01:36
4,0.27006566524505615,0.20180384814739227,0.05944391340017319,01:36
5,0.23498891294002533,0.15606257319450378,0.045062318444252014,01:37
6,0.19055390357971191,0.1414257436990738,0.038350909948349,01:37
7,0.16358406841754913,0.13127222657203674,0.033557046204805374,01:36
8,0.1416872888803482,0.10873611271381378,0.03259827569127083,01:37
9,0.122135691344738,0.09954384714365005,0.027804410085082054,01:37
10,0.11411591619253159,0.08405003696680069,0.03068072907626629,01:37
11,0.09798506647348404,0.10486671328544617,0.03259827569127083,01:38
12,0.09504933655261993,0.09878254681825638,0.03259827569127083,01:36
13,0.09032591432332993,0.10415290296077728,0.033557046204805374,01:36
14,0.09706101566553116,0.08495126664638519,0.027804410085082054,01:36
15,0.08282819390296936,0.077740877866745,0.02876318246126175,01:36
16,0.07595650851726532,0.08018495887517929,0.029721956700086594,01:37
17,0.08328147977590561,0.07904637604951859,0.025886865332722664,01:37
18,0.07639443874359131,0.07969001680612564,0.023969318717718124,01:36
19,0.08256281912326813,0.07041890919208527,0.02301054634153843,01:36
20,0.0734570100903511,0.08655551820993423,0.025886865332722664,01:38
21,0.06318500638008118,0.07074399292469025,0.022051773965358734,01:36
22,0.058145467191934586,0.07946544140577316,0.03068072907626629,01:37
23,0.06299286335706711,0.0714036375284195,0.02492809295654297,01:37
24,0.07051679491996765,0.08561359345912933,0.02684563770890236,01:35
25,0.06129227951169014,0.07402090728282928,0.022051773965358734,01:39
26,0.05366753041744232,0.08502205461263657,0.027804410085082054,01:36
27,0.050871916115283966,0.0851825550198555,0.02684563770890236,01:37
28,0.0553581565618515,0.07743670791387558,0.02301054634153843,01:37
29,0.04575122520327568,0.08573801815509796,0.02684563770890236,01:36
30,0.05162668600678444,0.07552847266197205,0.02876318246126175,01:37
31,0.048679858446121216,0.07567746937274933,0.02492809295654297,01:37
32,0.04339025169610977,0.07368364185094833,0.0191754549741745,01:37
33,0.04241238161921501,0.07350373268127441,0.02301054634153843,01:35
34,0.043173596262931824,0.07720368355512619,0.025886865332722664,01:38
35,0.04095781594514847,0.0715494453907013,0.02492809295654297,01:37
36,0.045853596180677414,0.0786883607506752,0.02684563770890236,01:36
37,0.04943070560693741,0.0776168629527092,0.02492809295654297,01:37
38,0.04231514781713486,0.10350330173969269,0.02876318246126175,01:36
39,0.03955896943807602,0.07604046165943146,0.027804410085082054,01:37
40,0.03595011681318283,0.07563222199678421,0.022051773965358734,01:37
41,0.03437146171927452,0.07150199264287949,0.023969318717718124,01:37
42,0.03322644159197807,0.07194366306066513,0.022051773965358734,01:37
43,0.03568842634558678,0.07727453857660294,0.02684563770890236,01:36
44,0.031382154673337936,0.07230443507432938,0.02109300158917904,01:37
45,0.03355666249990463,0.07872132211923599,0.020134227350354195,01:37
46,0.03329356759786606,0.0834103673696518,0.023969318717718124,01:36
47,0.032314930111169815,0.07894610613584518,0.020134227350354195,01:37
48,0.03941143676638603,0.07197631895542145,0.0191754549741745,01:36
49,0.035914476960897446,0.07806703448295593,0.022051773965358734,01:37
50,0.030335096642374992,0.07714414596557617,0.020134227350354195,01:37
51,0.027562446892261505,0.06975144892930984,0.018216682597994804,01:38
52,0.02725392021238804,0.0819033533334732,0.02492809295654297,01:37
53,0.02341523766517639,0.11335133016109467,0.02301054634153843,01:37
54,0.03375732898712158,0.07123424112796783,0.0191754549741745,01:36
55,0.022645378485322,0.07027320563793182,0.02109300158917904,01:37
56,0.02044788934290409,0.0745883584022522,0.020134227350354195,01:35
57,0.02033715695142746,0.08091297000646591,0.02301054634153843,01:34
58,0.028035994619131088,0.07243969291448593,0.02109300158917904,01:36
59,0.02333090268075466,0.07139736413955688,0.022051773965358734,01:37
60,0.0208695437759161,0.07458601146936417,0.020134227350354195,01:37
61,0.02660454623401165,0.06901159137487411,0.0191754549741745,01:37
62,0.021344078704714775,0.07449662685394287,0.022051773965358734,01:37
63,0.01923135481774807,0.07509028911590576,0.020134227350354195,01:37
64,0.015774577856063843,0.0777854397892952,0.023969318717718124,01:35
65,0.018524326384067535,0.07733465731143951,0.022051773965358734,01:35
66,0.018813179805874825,0.07490553706884384,0.0191754549741745,01:36
67,0.019488342106342316,0.08359438925981522,0.022051773965358734,01:36
68,0.014209059067070484,0.07552122324705124,0.02109300158917904,01:37
69,0.01662302203476429,0.07778170704841614,0.0191754549741745,01:38
70,0.01972372457385063,0.07234461605548859,0.018216682597994804,01:39
71,0.0188638623803854,0.08029365539550781,0.02492809295654297,01:36
72,0.015337822958827019,0.07394315302371979,0.018216682597994804,01:37
73,0.019480397924780846,0.07336907833814621,0.018216682597994804,01:37
74,0.016258258372545242,0.07638329267501831,0.020134227350354195,01:38
75,0.014490002766251564,0.07190268486738205,0.020134227350354195,01:37
76,0.012844224460422993,0.07622870057821274,0.023969318717718124,01:37
77,0.01168589573353529,0.07605523616075516,0.020134227350354195,01:37
78,0.013326645828783512,0.07711224257946014,0.022051773965358734,01:37
79,0.015054147690534592,0.07282108068466187,0.0191754549741745,01:36
80,0.010664100758731365,0.07571076601743698,0.02109300158917904,01:37
81,0.01598883420228958,0.07540419697761536,0.02109300158917904,01:37
82,0.018321912735700607,0.07564648985862732,0.023969318717718124,01:38
83,0.01430646050721407,0.07884563505649567,0.02109300158917904,01:37
84,0.011196882463991642,0.07716943323612213,0.02109300158917904,01:37
85,0.011964812874794006,0.07632146030664444,0.02301054634153843,01:38
86,0.012988236732780933,0.08006804436445236,0.023969318717718124,01:36
87,0.011301188729703426,0.07844402641057968,0.023969318717718124,01:36
88,0.00953142810612917,0.07754139602184296,0.022051773965358734,01:37
89,0.008046364411711693,0.08066701889038086,0.023969318717718124,01:35
90,0.012982103042304516,0.08117130398750305,0.02492809295654297,01:37
91,0.01037109736353159,0.07978470623493195,0.02301054634153843,01:35
92,0.012755773961544037,0.07929034531116486,0.02492809295654297,01:37
93,0.011198616586625576,0.08073315024375916,0.02492809295654297,01:38
94,0.010793293826282024,0.07790636271238327,0.023969318717718124,01:37
95,0.0149784991517663,0.08143862336874008,0.023969318717718124,01:38
96,0.012599943205714226,0.10207071900367737,0.02492809295654297,01:37
97,0.012820549309253693,0.0784694254398346,0.02109300158917904,01:37
98,0.011473365128040314,0.084128238260746,0.023969318717718124,01:38
99,0.012222431600093842,0.07545691728591919,0.02301054634153843,01:37
