epoch,train_loss,valid_loss,error_rate,time
0,0.5798084735870361,0.2996111512184143,0.10930009931325912,16:47
1,0.33463072776794434,0.13071796298027039,0.031639501452445984,16:26
2,0.1734997183084488,0.1887696385383606,0.03451582044363022,16:42
3,0.10834930837154388,0.08225558698177338,0.018216682597994804,16:26
4,0.07125761359930038,0.10706688463687897,0.02492809295654297,16:31
5,0.05570528283715248,0.05639989301562309,0.01725791022181511,16:25
6,0.045086394995450974,0.092313252389431,0.02109300158917904,16:26
7,0.0395222082734108,0.048675280064344406,0.016299137845635414,16:10
8,0.01989600993692875,0.06018735468387604,0.015340364538133144,16:10
9,0.014417250640690327,0.0629810020327568,0.01342281885445118,16:15
10,0.01818966306746006,0.07431308925151825,0.01342281885445118,16:11
11,0.01723012886941433,0.08742031455039978,0.014381591230630875,16:12
12,0.014354173094034195,0.05826796218752861,0.01054650079458952,16:16
13,0.008382445201277733,0.056106045842170715,0.00958772748708725,16:22
14,0.0056542763486504555,0.053642336279153824,0.00958772748708725,16:17
15,0.004760184790939093,0.0390760712325573,0.00671140942722559,16:12
16,0.004116754047572613,0.059349175542593,0.01054650079458952,16:18
17,0.003881189739331603,0.04618948698043823,0.00958772748708725,16:19
18,0.0026031043380498886,0.05043071135878563,0.00958772748708725,16:13
19,0.0036044560838490725,0.048339374363422394,0.008628955110907555,16:14
