epoch,train_loss,valid_loss,error_rate,time
0,0.5786410570144653,0.3859650492668152,0.11217641085386276,11:17
1,0.35350650548934937,0.1996818631887436,0.04793863743543625,11:23
2,0.22561527788639069,0.158138707280159,0.03451582044363022,11:13
3,0.15274614095687866,0.12194500118494034,0.031639501452445984,11:16
4,0.10001233965158463,0.24320250749588013,0.045062318444252014,11:17
5,0.06750407069921494,0.13763131201267242,0.029721956700086594,11:14
6,0.06625166535377502,0.10185742378234863,0.022051773965358734,11:14
7,0.050599027425050735,0.10178808867931366,0.020134227350354195,11:16
8,0.02777276746928692,0.08771094679832458,0.02109300158917904,11:16
9,0.024365795776247978,0.0901397094130516,0.023969318717718124,11:13
10,0.024101827293634415,0.0988297164440155,0.020134227350354195,11:16
11,0.02325880527496338,0.08026128262281418,0.012464046478271484,11:15
12,0.015564567409455776,0.08580529689788818,0.015340364538133144,11:12
13,0.010161836631596088,0.07808320969343185,0.015340364538133144,11:14
14,0.008791322819888592,0.08799686282873154,0.016299137845635414,11:12
15,0.010609813965857029,0.06045210734009743,0.01342281885445118,11:13
16,0.012248000130057335,0.06598946452140808,0.01342281885445118,11:13
17,0.011247438378632069,0.050984449684619904,0.011505273170769215,11:17
18,0.0069398353807628155,0.06575775146484375,0.012464046478271484,11:11
19,0.0057061598636209965,0.06337032467126846,0.01054650079458952,11:15
