epoch,train_loss,valid_loss,error_rate,time
0,0.2992401123046875,0.0854911059141159,0.03750000149011612,05:23
1,0.13864244520664215,0.06624201685190201,0.025624999776482582,05:23
2,0.08454903215169907,0.06253340095281601,0.02187499962747097,05:23
3,0.07631141692399979,0.0711623877286911,0.023749999701976776,05:23
4,0.06370153278112411,0.04961441829800606,0.017500000074505806,05:23
5,0.04987487569451332,0.05292506143450737,0.019375000149011612,05:23
6,0.034574851393699646,0.05728621408343315,0.016875000670552254,05:24
7,0.023716289550065994,0.0495753288269043,0.014375000260770321,05:24
8,0.03307531774044037,0.05655211582779884,0.013749999925494194,05:25
9,0.026158524677157402,0.050397519022226334,0.013124999590218067,05:24
10,0.018162274733185768,0.04613924026489258,0.013124999590218067,05:24
11,0.018789414316415787,0.048392340540885925,0.014999999664723873,05:24
12,0.02087496779859066,0.050690844655036926,0.014375000260770321,05:24
13,0.012976748868823051,0.04987737536430359,0.014375000260770321,05:25
14,0.009963538497686386,0.04642021283507347,0.013749999925494194,05:26
15,0.006660530809313059,0.050640739500522614,0.014999999664723873,05:26
16,0.0053672571666538715,0.05785504728555679,0.013124999590218067,05:24
17,0.008379790931940079,0.056527212262153625,0.013749999925494194,05:26
18,0.006367289461195469,0.05270242318511009,0.014999999664723873,05:26
19,0.0046080127358436584,0.05226833000779152,0.014375000260770321,05:27
