epoch,train_loss,valid_loss,error_rate,time
0,0.44032523036003113,0.16489900648593903,0.0637499988079071,03:43
1,0.2093617022037506,0.11399037390947342,0.04625000059604645,03:43
2,0.16304898262023926,0.10191798955202103,0.03750000149011612,03:42
3,0.1433708369731903,0.11277494579553604,0.039374999701976776,03:42
4,0.11783092468976974,0.0896567702293396,0.032499998807907104,03:42
5,0.10124526917934418,0.09173154085874557,0.03500000014901161,03:37
6,0.09775104373693466,0.08582418411970139,0.03500000014901161,03:42
7,0.08226674050092697,0.0869656652212143,0.03750000149011612,03:42
8,0.08047305047512054,0.09886337071657181,0.03687499836087227,03:42
9,0.06777100265026093,0.09362731128931046,0.03687499836087227,03:42
10,0.06354223936796188,0.08883380144834518,0.035624999552965164,03:42
11,0.06557586044073105,0.08219631016254425,0.03187499940395355,03:42
12,0.057051945477724075,0.07761216163635254,0.029999999329447746,03:42
13,0.0494944266974926,0.07992997765541077,0.03125,03:42
14,0.04301658645272255,0.08328887075185776,0.03375000134110451,03:42
15,0.04215404763817787,0.07687510550022125,0.03187499940395355,03:42
16,0.0428294837474823,0.07869282364845276,0.03125,03:42
17,0.04047257825732231,0.07871342450380325,0.030625000596046448,03:42
18,0.041398774832487106,0.07752971351146698,0.03375000134110451,03:42
19,0.037049148231744766,0.07509229332208633,0.029374999925494194,03:42
