epoch,train_loss,valid_loss,error_rate,time
0,0.8756577372550964,0.6815841197967529,0.2579098641872406,02:13
1,0.6493664979934692,0.4765918552875519,0.1687440127134323,02:13
2,0.5381346940994263,0.44544607400894165,0.1428571492433548,02:13
3,0.44518303871154785,0.36640501022338867,0.115052729845047,02:12
4,0.37438929080963135,0.3184909522533417,0.0939597338438034,02:13
5,0.3008623719215393,0.24543868005275726,0.076701819896698,02:13
6,0.2659452259540558,0.2386472523212433,0.06711409240961075,02:13
7,0.22872044146060944,0.18313248455524445,0.05369127541780472,02:12
8,0.18645839393138885,0.17211510241031647,0.05177373066544533,02:13
9,0.16278022527694702,0.1707432121038437,0.04985618591308594,02:13
10,0.1326093226671219,0.1461167186498642,0.04410354793071747,02:13
11,0.12363225966691971,0.12943869829177856,0.041227228939533234,02:14
12,0.1045432761311531,0.11199664324522018,0.03451582044363022,02:13
13,0.08145162463188171,0.11057564616203308,0.03643336519598961,02:13
14,0.08064383268356323,0.13193751871585846,0.035474590957164764,02:14
15,0.07539602369070053,0.12074598670005798,0.03739213943481445,02:13
16,0.06466919183731079,0.10253029316663742,0.033557046204805374,02:13
17,0.06310621649026871,0.09519893676042557,0.027804410085082054,02:13
18,0.047878604382276535,0.11419157683849335,0.029721956700086594,02:12
19,0.04250655323266983,0.1199076697230339,0.031639501452445984,02:12
20,0.04402678832411766,0.10116611421108246,0.03068072907626629,02:13
21,0.04332662746310234,0.11361928284168243,0.025886865332722664,02:13
22,0.036716025322675705,0.10256466269493103,0.02109300158917904,02:13
23,0.040619995445013046,0.08958280086517334,0.02876318246126175,02:12
24,0.037763409316539764,0.09051159024238586,0.02684563770890236,02:13
25,0.03982432559132576,0.09304437041282654,0.025886865332722664,02:14
26,0.029346736147999763,0.10134995728731155,0.029721956700086594,02:13
27,0.03421405702829361,0.09044642001390457,0.023969318717718124,02:13
28,0.022769887000322342,0.10316585004329681,0.02684563770890236,02:13
29,0.02457696758210659,0.10215398669242859,0.02301054634153843,02:13
30,0.028924008831381798,0.10268202424049377,0.022051773965358734,02:13
31,0.0262253787368536,0.116667240858078,0.027804410085082054,02:13
32,0.021996991708874702,0.11405950784683228,0.029721956700086594,02:14
33,0.015349246561527252,0.10907601565122604,0.02684563770890236,02:13
34,0.018762655556201935,0.10704975575208664,0.025886865332722664,02:13
35,0.022821184247732162,0.1093762144446373,0.027804410085082054,02:14
36,0.03010796755552292,0.09281577914953232,0.02684563770890236,02:13
37,0.01932608149945736,0.08643865585327148,0.020134227350354195,02:13
38,0.014811737462878227,0.08956417441368103,0.023969318717718124,02:13
39,0.016118338331580162,0.09840845316648483,0.018216682597994804,02:13
40,0.021188810467720032,0.07852797210216522,0.020134227350354195,02:14
41,0.018674077466130257,0.07366906851530075,0.016299137845635414,02:14
42,0.012388380244374275,0.07232410460710526,0.015340364538133144,02:13
43,0.010566082783043385,0.07371800392866135,0.018216682597994804,02:12
44,0.017148634418845177,0.06639064848423004,0.018216682597994804,02:13
45,0.013345968909561634,0.08214477449655533,0.018216682597994804,02:13
46,0.010747594758868217,0.09121240675449371,0.02109300158917904,02:14
47,0.011173882521688938,0.08232252299785614,0.02109300158917904,02:13
48,0.013056266121566296,0.0858670249581337,0.02109300158917904,02:13
49,0.012615496292710304,0.08109376579523087,0.0191754549741745,02:13
50,0.006384542677551508,0.10065310448408127,0.01725791022181511,02:13
51,0.009116549044847488,0.08578690886497498,0.020134227350354195,02:13
52,0.007645311299711466,0.08886692672967911,0.0191754549741745,02:14
53,0.006424309685826302,0.08766589313745499,0.02301054634153843,02:13
54,0.006044676993042231,0.08660534024238586,0.0191754549741745,02:13
55,0.008586382493376732,0.09128936380147934,0.02109300158917904,02:13
56,0.006993198301643133,0.08832988888025284,0.01725791022181511,02:14
57,0.007396890316158533,0.11563480645418167,0.025886865332722664,02:13
58,0.009702212177217007,0.10748261213302612,0.025886865332722664,02:13
59,0.009352347813546658,0.09029128402471542,0.022051773965358734,02:14
60,0.006261571776121855,0.09560207277536392,0.022051773965358734,02:13
61,0.009262441657483578,0.10092934966087341,0.023969318717718124,02:13
62,0.009735720232129097,0.09529811888933182,0.02301054634153843,02:13
63,0.008876264095306396,0.09364166110754013,0.025886865332722664,02:13
64,0.00860544666647911,0.09819509834051132,0.02301054634153843,02:13
65,0.004337566904723644,0.08793159574270248,0.022051773965358734,02:13
66,0.006465102080255747,0.08433010429143906,0.023969318717718124,02:13
67,0.005897573661059141,0.08168848603963852,0.020134227350354195,02:13
68,0.004424943123012781,0.07724367827177048,0.020134227350354195,02:14
69,0.004085323307663202,0.07671976834535599,0.022051773965358734,02:13
70,0.002435316564515233,0.08718354254961014,0.02109300158917904,02:14
71,0.0035238757263869047,0.07865418493747711,0.020134227350354195,02:13
72,0.006513155996799469,0.07711224257946014,0.022051773965358734,02:14
73,0.005921012721955776,0.07907243818044662,0.0191754549741745,02:13
74,0.006789703853428364,0.07724104076623917,0.0191754549741745,02:13
75,0.00454796152189374,0.06883765757083893,0.0191754549741745,02:13
76,0.0032196284737437963,0.0761365070939064,0.016299137845635414,02:13
77,0.003029999090358615,0.07775739580392838,0.01725791022181511,02:13
78,0.003255929332226515,0.08608269691467285,0.0191754549741745,02:14
79,0.006025297567248344,0.07867744565010071,0.0191754549741745,02:14
80,0.004144183360040188,0.0841265469789505,0.02109300158917904,02:13
81,0.002594919875264168,0.08275271952152252,0.022051773965358734,02:13
82,0.002080784412100911,0.07884278893470764,0.02109300158917904,02:13
83,0.0019493675790727139,0.0817023292183876,0.022051773965358734,02:13
84,0.0027378774248063564,0.07895277440547943,0.02109300158917904,02:13
85,0.0046019721776247025,0.07837167382240295,0.018216682597994804,02:14
86,0.006129931658506393,0.07781994342803955,0.0191754549741745,02:14
87,0.00336070591583848,0.076691634953022,0.0191754549741745,02:13
88,0.0021243146620690823,0.08309409767389297,0.0191754549741745,02:14
89,0.005382936913520098,0.08136460930109024,0.020134227350354195,02:15
90,0.003518458688631654,0.08682428300380707,0.02109300158917904,02:14
91,0.002629233058542013,0.08664409816265106,0.0191754549741745,02:13
92,0.002961563179269433,0.08390013873577118,0.020134227350354195,02:14
93,0.0023946273140609264,0.0829940214753151,0.02109300158917904,02:14
94,0.0023023104295134544,0.08506181836128235,0.0191754549741745,02:14
95,0.003190959570929408,0.08331826329231262,0.0191754549741745,02:13
96,0.0018266569823026657,0.08720140904188156,0.01725791022181511,02:14
97,0.001490668742917478,0.08236972242593765,0.020134227350354195,02:13
98,0.0009490252123214304,0.08810064196586609,0.020134227350354195,02:14
99,0.001108760479837656,0.08091232180595398,0.020134227350354195,02:13
