epoch,train_loss,valid_loss,error_rate,time
0,0.13162530958652496,0.02973196655511856,0.011250000447034836,23:37
1,0.05850289389491081,0.03535125404596329,0.011250000447034836,23:28
2,0.04700097441673279,0.040979474782943726,0.009999999776482582,23:36
3,0.05541850998997688,0.06039208546280861,0.017500000074505806,23:34
4,0.03606678172945976,0.05349019169807434,0.016875000670552254,23:54
5,0.01881168596446514,0.034436050802469254,0.008124999701976776,23:40
6,0.0243711918592453,0.046622633934020996,0.011874999850988388,23:31
7,0.016356566920876503,0.031046686694025993,0.0062500000931322575,23:47
8,0.01833106018602848,0.0865660309791565,0.02187499962747097,23:48
9,0.014392460696399212,0.04819633811712265,0.011250000447034836,23:36
10,0.010182132013142109,0.04684412106871605,0.014375000260770321,23:46
11,0.006971403956413269,0.035839322954416275,0.008750000037252903,23:45
12,0.009992774575948715,0.03243085369467735,0.00937500037252903,23:45
13,0.004358281847089529,0.030354507267475128,0.007499999832361937,23:41
14,0.0029779071919620037,0.02771962620317936,0.008124999701976776,23:39
15,0.002399181015789509,0.029786374419927597,0.006874999962747097,23:37
16,0.0011134117376059294,0.03867708519101143,0.008750000037252903,23:36
17,0.001438139472156763,0.035271693021059036,0.008124999701976776,23:39
18,0.003026975318789482,0.03316177800297737,0.0062500000931322575,23:36
19,0.001695070881396532,0.03228960931301117,0.006874999962747097,23:39
