epoch,train_loss,valid_loss,error_rate,time
0,0.2888389825820923,0.058457016944885254,0.023749999701976776,08:49
1,0.11780829727649689,0.044994134455919266,0.018124999478459358,08:49
2,0.06413411349058151,0.028411949053406715,0.008750000037252903,08:49
3,0.05865482985973358,0.040431346744298935,0.011250000447034836,08:50
4,0.042499225586652756,0.03679031506180763,0.008750000037252903,08:50
5,0.03739725425839424,0.052393779158592224,0.016875000670552254,08:49
6,0.0237821564078331,0.03082146681845188,0.00937500037252903,08:50
7,0.016015520319342613,0.030462902039289474,0.006874999962747097,08:50
8,0.022058358415961266,0.04739974066615105,0.011250000447034836,08:50
9,0.013471553102135658,0.054763101041316986,0.013124999590218067,08:51
10,0.011294720694422722,0.056439537554979324,0.011874999850988388,08:52
11,0.0125401197001338,0.042290329933166504,0.010625000111758709,08:51
12,0.01156883966177702,0.04946490749716759,0.011250000447034836,08:51
13,0.012066521681845188,0.05471127852797508,0.013124999590218067,08:50
14,0.009477311745285988,0.05421624332666397,0.012500000186264515,08:50
15,0.007318977732211351,0.05772750452160835,0.013124999590218067,08:51
16,0.004269068595021963,0.05280187726020813,0.011250000447034836,08:51
17,0.0037000137381255627,0.051277127116918564,0.011250000447034836,08:50
18,0.004817500710487366,0.05038328096270561,0.013124999590218067,08:51
19,0.0022672463674098253,0.04848247393965721,0.013124999590218067,08:51
